Year,Make,Model,Type,Seats,Doors
2017,Jeep,GRAND CHEROKEE,5.7 L  SUMMIT PLATINUM SUV,5,5
2017,Jeep,GRAND CHEROKEE,5.7 L  SUMMIT SUV,5,5
2017,Jeep,GRAND CHEROKEE,6.4 L  SRT8 SUV,5,5
2017,Jeep,RENEGADE,2.4 L  LONGITUDE MASTER SUV,5,5
2017,Jeep,RENEGADE,2.4 L  LONGITUDE SUV,5,5
2017,Jeep,RENEGADE,2.4 L  SPORT SUV,5,5
2017,Jeep,WRANGLER,3.6 L  BLACK MOUNTAIN SUV,4,2
2017,Jeep,WRANGLER,3.6 L  CJ SPORT SUV,4,2
2017,Jeep,WRANGLER,3.6 L  MOUNTAIN RANGER SUV,4,2
2017,Jeep,WRANGLER,3.6 L  RUBICON SUV,4,2
2017,Jeep,WRANGLER,3.6 L  SAHARA SUV,5,5
2017,Jeep,WRANGLER,3.6 L  SPORT SUV,4,2
2017,Jeep,WRANGLER,3.6 L  SPORT SUV,5,5
2017,Jeep,WRANGLER,3.6 L  SPORT TRAILHAWK II SUV,4,2
2017,Jeep,WRANGLER,3.6 L  WILLYS WHEELER SUV,4,2
2017,Jeep,WRANGLER,3.6 L  WILLYS WHEELER SUV,5,5
2017,Jeep,WRANGLER,3.6 L MANUAL CJ SPORT Soft Top,4,2
2017,Jeep,WRANGLER,3.6 L MANUAL CJ SPORT SUV,4,2
2017,Jeep,WRANGLER,3.6 L MANUAL SPORT SUV,4,2
2017,Jeep,WRANGLER,3.6 L MANUAL SPORT SUV,5,5
2017,Jeep,WRANGLER,3.6 L MANUAL SPORT TRAILHAWK II SUV,4,2
2017,Jeep,WRANGLER,3.6 L MANUAL WILLYS WHEELER SUV,4,2
2017,Kia,CADENZA,3.3 L  EX FOP Sedan,5,4
2017,Kia,CADENZA,3.3 L  LX STD Sedan,5,4
2017,Kia,CADENZA,3.5 L  EX FOP Sedan,5,4
2017,Kia,CADENZA,3.5 L  LX STD Sedan,5,4
2017,Kia,CARNIVAL,3.3 L  EX MPV,8,5
2017,Kia,CARNIVAL,3.3 L  EX TOP MPV,8,5
2017,Kia,CARNIVAL,3.3 L  LX MPV,8,5
2017,Kia,CARNIVAL,3.5 L  EX MPV,7,5
2017,Kia,CARNIVAL,3.5 L  EX TOP MPV,7,5
2017,Kia,CARNIVAL,3.5 L  LX MPV,7,5
2017,Kia,CERATO,1.6 L  EX Hatchback,5,5
2017,Kia,CERATO,1.6 L  STD Sedan,5,4
2017,Kia,CERATO KOUP,1.6 L  SX TOP Coupe,5,2
2017,Kia,OPTIMA,2.0 L  LX TOP Sedan,5,4
2017,Kia,OPTIMA,2.4 L  EX MID Sedan,5,4
2017,Kia,OPTIMA,2.4 L  EX TOP Sedan,5,4
2017,Kia,OPTIMA,2.4 L  LX MID Sedan,5,4
2017,Kia,PICANTO,1.2 L  EX TOP Hatchback,5,5
2017,Kia,QUORIS,5.0 L  TOP Sedan,5,4
2017,Kia,RIO,1.4 L  EX Hatchback,5,5
2017,Kia,RIO,1.4 L  EX Sedan,4,4
2017,Kia,RIO,1.4 L  LX Hatchback,5,5
2017,Kia,SORENTO,2.4 L  EX SUV,7,5
2017,Kia,SORENTO,2.4 L  EX TOP SUV,7,5
2017,Kia,SORENTO,3.3 L  EX MID SUV,7,5
2017,Kia,SORENTO,3.3 L  EX SUV,7,5
2017,Kia,SORENTO,3.3 L  EX TOP SUV,7,5
2017,Kia,SOUL,2.0 L  EX TOP Hatchback,5,5
2017,Kia,SPORTAGE,1.6 L  EX SUV,5,5
2017,Kia,SPORTAGE,1.6 L  LX SUV,5,5
2017,Kia,SPORTAGE,2.0 L  EX SUV,5,5
2017,Kia,SPORTAGE,2.0 L  LX SUV,5,5
2017,Kia,SPORTAGE,2.4 L  EX MID SUV,5,5
2017,Kia,SPORTAGE,2.4 L  GTL SUV,5,5
2017,Kia,SPORTAGE,2.4 L  LX SUV,5,5
2017,Land Rover,DISCOVERY,3.0 L  FIRST EDITION SUV,7,5
2017,Land Rover,DISCOVERY,3.0 L  HSE LUXURY SUV,7,5
2017,Land Rover,DISCOVERY,3.0 L  HSE SUV,7,5
2017,Land Rover,DISCOVERY,3.0 L  S SUV,7,5
2017,Land Rover,DISCOVERY,3.0 L  SE SUV,7,5
2017,Land Rover,DISCOVERY SPORT,2.0 L  HSE LUXURY SUV,5,5
2017,Land Rover,DISCOVERY SPORT,2.0 L  HSE LUXURY SUV,7,5
2017,Land Rover,DISCOVERY SPORT,2.0 L  HSE SUV,5,5
2017,Land Rover,DISCOVERY SPORT,2.0 L  HSE SUV,7,5
2017,Land Rover,DISCOVERY SPORT,2.0 L  S SUV,7,5
2017,Land Rover,DISCOVERY SPORT,2.0 L  SE SUV,7,5
2017,Land Rover,RANGE ROVER,3.0 L  HSE SUV,5,5
2017,Land Rover,RANGE ROVER,5.0 L  AUTOBIOGRAPHY SUV,5,5
2017,Land Rover,RANGE ROVER,5.0 L  VOGUE SE SUV,5,5
2017,Land Rover,RANGE ROVER,5.0 L  VOUGE SUV,5,5
2017,Land Rover,RANGE ROVER EVOQUE,2.0 L  AUTOBIOGRAPHY SUV,5,5
2017,Land Rover,RANGE ROVER EVOQUE,2.0 L  HSE DYNAMIC Convertible,4,2
2017,Land Rover,RANGE ROVER EVOQUE,2.0 L  SE DYNAMIC Convertible,4,2
2017,Land Rover,RANGE ROVER EVOQUE,2.0 L  SE SUV,5,5
2017,Land Rover,RANGE ROVER SPORT,3.0 L  HSE DYNAMIC SUV,5,5
2017,Land Rover,RANGE ROVER SPORT,5.0 L  DYNAMIC SUV,5,5
2017,Land Rover,RANGE ROVER SPORT,5.0 L  SVR SUV,5,5
2017,Lexus,CT200H,1.8 L CVT PRESTIGE Hatchback,5,5
2017,Lexus,ES250,2.5 L  PRESTIGE Sedan,5,4
2017,Lexus,ES350,3.5 L MULTIMODE PLATINUM Sedan,5,4
2017,Lexus,ES350,3.5 L MULTIMODE PREMIER Sedan,5,4
2017,Lexus,ES350,3.5 L MULTIMODE PRESTIGE Sedan,5,4
2017,Lexus,GS F,5.0 L  PLATINUM Sedan,5,4
2017,Lexus,GS200T,2.0 L  PRESTIGE Sedan,5,4
2017,Lexus,GS350,3.5 L  F-SPORT Sedan,5,4
2017,Lexus,GS350,3.5 L  PLATINUM Sedan,5,4
2017,Lexus,GS350,3.5 L  PRESTIGE Sedan,5,4
2017,Lexus,GS450h,3.5 L CVT F Sport Sedan,5,4
2017,Lexus,GS450h,3.5 L CVT PRESTIGE Sedan,5,4
2017,Lexus,GX460,4.6 L  PLATINUM SUV,7,5
2017,Lexus,GX460,4.6 L  PREMIER SUV,7,5
2017,Lexus,GX460,4.6 L  PRESTIGE SUV,7,5
2017,Lexus,IS200T,2.0 L  F SPORT Sedan,5,4
2017,Lexus,IS200T,2.0 L  PREMIER Sedan,5,4
2017,Lexus,IS200T,2.0 L  PRESTIGE Sedan,5,4
2017,Lexus,IS350,3.5 L  F SPORT PLATINUM Sedan,5,4
2017,Lexus,IS350,3.5 L  F SPORT PRESTIGE Sedan,5,4
2017,Lexus,IS350,3.5 L  PLATINUM Sedan,5,4
2017,Lexus,LS460,4.6 L MULTIMODE PLATINUM LWB 4ST Sedan,4,4
2017,Lexus,LS460,4.6 L MULTIMODE PREMIER LWB Sedan,5,4
2017,Lexus,LS460,4.6 L MULTIMODE PRESTIGE PLUS Sedan,5,4
2017,Lexus,LS600h,5.0 L CVT F-SPORT Sedan,5,4
2017,Lexus,LS600h,5.0 L CVT PLATINUM 4ST Sedan,4,4
2017,Lexus,LX570,5.7 L MULTIMODE PLATINUM SUV,8,5
2017,Lexus,LX570,5.7 L MULTIMODE PREMIER SUV,8,5
2017,Lexus,LX570,5.7 L MULTIMODE PRESTIGE SUV,8,5
2017,Lexus,NX200T,2.0 L  F SPORT PLATINUM SUV,5,5
2017,Lexus,NX200T,2.0 L  F SPORT PRESTIGE SUV,5,5
2017,Lexus,NX200T,2.0 L  PLATINUM SUV,5,5
2017,Lexus,NX200T,2.0 L  PREMIER SUV,5,5
2017,Lexus,RC F,5.0 L  PLATINUM Coupe,4,2
2017,Lexus,RC200T,2.0 L  F SPORT PRESTIGE Coupe,4,2
2017,Lexus,RC350,3.5 L  F SPORT PLATINUM Coupe,4,2
2017,Lexus,RC350,3.5 L  PLATINUM Coupe,4,2
2017,Lexus,RX350,3.5 L  F-SPORT SUV,5,5
2017,Lexus,RX350,3.5 L  PRESTIGE SUV,5,5
2017,Lexus,RX350,3.5 L TIPTRONIC PREMIER SUV,5,5
2017,Lexus,RX450H,3.5 L  F-SPORT SUV,5,5
2017,Lexus,RX450H,3.5 L  PRESTIGE SUV,5,5
2017,Lincoln,CONTINENTAL,2.7 L  SELECT Sedan,5,4
2017,Lincoln,CONTINENTAL,3.0 L  RESERVE Sedan,5,4
2017,Lincoln,CONTINENTAL,3.7 L  PREMIER Sedan,5,4
2017,Lincoln,MKC,2.0 L  PREMIER SUV,5,5
2017,Lincoln,MKC,2.0 L  SELECT SUV,5,5
2017,Lincoln,MKC,2.3 L  RESERVE SUV,5,5
2017,Lincoln,MKX,2.7 L  RESERVE LUXURY PK SUV,5,5
2017,Lincoln,MKX,2.7 L  RESERVE SUV,5,5
2017,Lincoln,MKX,2.7 L  SELECT SUV,5,5
2017,Lincoln,MKX,3.7 L  PREMIER SUV,5,5
2017,Lincoln,MKZ,2.0 L  PREMIER Sedan,5,4
2017,Lincoln,MKZ,2.0 L  SELECT Sedan,5,4
2017,Lincoln,MKZ,3.0 L  RESERVE Sedan,5,4
2017,Lincoln,NAVIGATOR,3.5 L  L RESERVE SUV,8,5
2017,Lincoln,NAVIGATOR,3.5 L  RESERVE SUV,8,5
2017,Maserati,LEVANTE,3.0 L  S SUV,5,5
2017,Maserati,LEVANTE,3.0 L  STD SUV,5,5
2017,Maserati,QUATTROPORTE,3.0 L  STD Sedan,5,4
2017,Mazda,3,1.6 L  S Sedan,5,4
2017,Mazda,3,1.6 L  V Hatchback,5,4
2017,Mazda,3,2.0 L  R Hatchback,5,5
2017,Mazda,3,2.0 L  R Sedan,5,4
2017,Mazda,3,2.0 L  SE Sedan,5,4
2017,Mazda,6,2.0 L  S Sedan,5,4
2017,Mazda,6,2.5 L  R Sedan,5,4
2017,Mazda,6,2.5 L  S Sedan,5,4
2017,Mazda,6,2.5 L  V Sedan,5,4
2017,Mazda,CX-3,2.0 L  GS SUV,5,5
2017,Mazda,CX-3,2.0 L  GT SUV,5,5
2017,Mazda,CX-3,2.0 L  GTX SUV,5,5
2017,Mazda,CX-5,2.0 L  GS SUV,5,5
2017,Mazda,CX-5,2.0 L  GT SUV,5,5
2017,Mazda,CX-5,2.5 L  GT SUV,5,5
2017,Mazda,CX-5,2.5 L  GTX SUV,5,5
2017,Mazda,CX-9,2.5 L MULTIMODE GS SUV,7,5
2017,Mazda,CX-9,2.5 L MULTIMODE GT SUV,7,5
2017,Mazda,CX-9,2.5 L MULTIMODE LTD SUV,7,5
2017,Mazda,MX-5,2.0 L  SPORT Convertible,2,2
2017,Mazda,MX-5,2.0 L  SPORT Hard Top,2,2
2017,McLaren,570S,3.8 L Dual Clutch STD Coupe,2,2
2017,Mercedes-Benz,A250,2.0 L Dual Clutch SPORT Hatchback,5,5
2017,Mercedes-Benz,A45,2.0 L Dual Clutch AMG Hatchback,5,5
2017,Mercedes-Benz,C180,1.6 L  STD Sedan,5,4
2017,Mercedes-Benz,C200,2.0 L GEARTRONIC AMG Coupe,4,2
2017,Mercedes-Benz,C200,2.0 L GEARTRONIC AMG Sedan,5,4
2017,Mercedes-Benz,C250,2.0 L GEARTRONIC AMG Sedan,5,4
2017,Mercedes-Benz,C300,2.0 L  AMG Convertible,4,2
2017,Mercedes-Benz,C300,2.0 L  STD Convertible,4,2
2017,Mercedes-Benz,C300,2.0 L  STD Coupe,4,2
2017,Mercedes-Benz,C300,2.0 L  STD Sedan,5,4
2017,Mercedes-Benz,C350,2.0 L GEARTRONIC e Sedan,5,4
2017,Mercedes-Benz,C400,3.0 L GEARTRONIC STD Sedan,5,4
2017,Mercedes-Benz,C43 AMG,3.0 L GEARTRONIC STD Coupe,4,2
2017,Mercedes-Benz,C43 AMG,3.0 L GEARTRONIC STD Sedan,5,4
2017,Mercedes-Benz,C63 AMG,4.0 L  S Coupe,4,2
2017,Mercedes-Benz,C63 AMG,4.0 L  S Sedan,5,4
2017,Mercedes-Benz,C63 AMG,4.0 L  STD Sedan,5,4
2017,Mercedes-Benz,CLA250,2.0 L GEARTRONIC STD Sedan,5,4
2017,Mercedes-Benz,CLA45 AMG,2.0 L Dual Clutch STD Sedan,5,4
2017,Mercedes-Benz,CLS400,3.5 L  AMG Sedan,4,4
2017,Mercedes-Benz,E200,1.8 L  PREMIUM Coupe,4,2
2017,Mercedes-Benz,E200,1.8 L  STD Coupe,4,2
2017,Mercedes-Benz,E200,2.0 L GEARTRONIC AMG Sedan,5,4
2017,Mercedes-Benz,E200,2.0 L GEARTRONIC STD Sedan,5,4
2017,Mercedes-Benz,E300,2.0 L GEARTRONIC AMG Sedan,5,4
2017,Mercedes-Benz,E400,3.0 L GEARTRONIC AVANTGARD Sedan,5,4
2017,Mercedes-Benz,E400,3.0 L GEARTRONIC STD Sedan,5,4
2017,Mercedes-Benz,E43 AMG,3.0 L  SPORT Sedan,5,4
2017,Mercedes-Benz,G500,5.5 L  STD SUV,7,5
2017,Mercedes-Benz,G63 AMG,5.5 L GEARTRONIC STD SUV,5,5
2017,Mercedes-Benz,GLA250,2.0 L DCT ACTIVITY SUV,5,5
2017,Mercedes-Benz,GLA250,2.0 L DCT STD SUV,5,5
2017,Mercedes-Benz,GLA45 AMG,2.0 L Dual Clutch STD SUV,5,5
2017,Mercedes-Benz,GLC 43 AMG,3.0 L GEARTRONIC STD SUV COUPE,5,5
2017,Mercedes-Benz,GLC250,2.0 L  AMG SUV COUPE,5,5
2017,Mercedes-Benz,GLC250,2.0 L  STD SUV,5,5
2017,Mercedes-Benz,GLC300,2.0 L GEARTRONIC AMG SUV,5,5
2017,Mercedes-Benz,GLE400,3.0 L GEARTRONIC AMG SUV,5,5
2017,Mercedes-Benz,GLE43 AMG,3.0 L GEARTRONIC LIMITED SUV COUPE,5,5
2017,Mercedes-Benz,GLE43 AMG,3.0 L GEARTRONIC STD SUV COUPE,5,5
2017,Mercedes-Benz,GLE63 AMG,5.5 L  S SUV COUPE,5,5
2017,Mercedes-Benz,GLS500,4.7 L  STD SUV,7,5
2017,Mercedes-Benz,S400,3.0 L  AMG Sedan,5,4
2017,Mercedes-Benz,S500,4.7 L  LWB TOP Sedan,5,4
2017,Mercedes-Benz,S500,4.7 L  STD Coupe,4,2
2017,Mercedes-Benz,S600,6.0 L  LWB Sedan,5,4
2017,Mercedes-Benz,SL400,3.0 L  STD Coupe/Cabriolet,2,2
2017,Mercedes-Benz,SL500,4.7 L  STD Coupe/Cabriolet,2,2
2017,Mercedes-Benz,SLC200,2.0 L GEARTRONIC STD Coupe/Cabriolet,2,2
2017,Mercedes-Benz,SLC300,2.0 L GEARTRONIC STD Coupe/Cabriolet,2,2
2017,Mercedes-Benz,SLC43 AMG,3.0 L GEARTRONIC STD Coupe/Cabriolet,2,2
2017,Mercedes-Benz,V250,2.0 L  AVANTGARDE LWB Mini Bus LWB,8,5
2017,MINI,COOPER,1.5 L  STD Hatchback,5,5
2017,MINI,COOPER S,2.0 L  CABRIO Convertible,4,2
2017,MINI,COOPER S,2.0 L  HIGH SPEC Hatchback,5,5
2017,MINI,COOPER S CLUBMAN,2.0 L  STD Estate,4,5
2017,MINI,JOHN COOPER WORKS,2.0 L  CABRIO Convertible,4,2
2017,MINI,JOHN COOPER WORKS,2.0 L  STD Hatchback,4,3
2017,Mitsubishi,ATTRAGE,1.2 L CVT GLX A/W Sedan,5,4
2017,Mitsubishi,ATTRAGE,1.2 L CVT GLX Sedan,5,4
2017,Mitsubishi,ATTRAGE,1.2 L CVT GLX TOP Sedan,5,4
2017,Mitsubishi,MIRAGE,1.2 L CVT GLX BASIC + Hatchback,5,5
2017,Mitsubishi,MIRAGE,1.2 L CVT GLX MID Hatchback,5,5
2017,Mitsubishi,MIRAGE,1.2 L CVT GLX TOP Hatchback,5,5
2017,Mitsubishi,OUTLANDER,2.4 L CVT + MANUAL MODE GLX SUV,5,5
2017,Mitsubishi,OUTLANDER,2.4 L CVT + MANUAL MODE GLX SUV,7,5
2017,Nissan,ALTIMA,2.5 L CVT S Sedan,5,4
2017,Nissan,ALTIMA,2.5 L CVT SL Sedan,5,4
2017,Nissan,ALTIMA,2.5 L CVT SV Sedan,5,4
2017,Nissan,ALTIMA,3.5 L CVT + MANUAL MODE SL Sedan,5,4
2017,Nissan,GT-R,3.8 L DSG BLACK EDITION Coupe,4,2
2017,Nissan,JUKE,1.6 L CVT + MANUAL MODE S Hatchback,5,5
2017,Nissan,KICKS,1.6 L CVT S SUV,5,5
2017,Nissan,KICKS,1.6 L CVT SL SUV,5,5
2017,Nissan,KICKS,1.6 L CVT SV SUV,5,5
2017,Nissan,MAXIMA,3.5 L CVT S Sedan,5,4
2017,Nissan,MAXIMA,3.5 L CVT SR Sedan,5,4
2017,Nissan,MAXIMA,3.5 L CVT SV Sedan,5,4
2017,Nissan,PATHFINDER,3.5 L CVT SL SUV,7,5
2017,Nissan,PATHFINDER,3.5 L CVT SV SUV,7,5
2017,Nissan,PATROL,4.0 L  SE PLATINUM CITY SUV,8,5
2017,Nissan,PATROL,4.0 L  SE T2 LEATHER SUV,8,5
2017,Nissan,PATROL,4.0 L  SE T2 SUV,8,5
2017,Nissan,PATROL,4.0 L  XE T1 SUV,8,5
2017,Nissan,PATROL,4.8 L  SUPER SAFARI T1 SUV,7,5
2017,Nissan,PATROL,5.6 L  LE PLATINUM CITY SUV,8,5
2017,Nissan,PATROL,5.6 L  LE T2 TITANIUM SUV,8,5
2017,Nissan,PATROL,5.6 L  NISMO SUV,8,5
2017,Nissan,PATROL,5.6 L  SE T2 LEATHER SUV,8,5
2017,Nissan,SENTRA,1.6 L CVT S Sedan,5,4
2017,Nissan,SUNNY,1.5 L  S Sedan,5,4
2017,Nissan,X TRAIL,2.5 L CVT S SUV,5,5
2017,Nissan,X TRAIL,2.5 L CVT S SUV,7,5
2017,Nissan,X TRAIL,2.5 L CVT SL SUV,7,5
2017,Nissan,X TRAIL,2.5 L CVT SV SUV,7,5
2017,Opel,ASTRA,1.4 L ACTIVE SELECT DYNAMIC RSE Hatchback,5,5
2017,Opel,ASTRA,1.4 L ACTIVE SELECT DYNAMIC SBO Hatchback,5,5
2017,Opel,ASTRA,1.4 L ACTIVE SELECT ENJOY Hatchback,5,5
2017,Opel,ASTRA,1.4 L ACTIVE SELECT INNOVATION 5PC Hatchback,5,5
2017,Opel,CASCADA,1.6 L ACTIVE SELECT INNOVATION Convertible,4,2
2017,Opel,CASCADA,1.6 L ACTIVE SELECT STD Convertible,4,2
2017,Opel,CORSA,1.4 L  COLOR EDITION Hatchback,5,3
2017,Opel,CORSA,1.4 L  COLOR EDITION Hatchback,5,5
2017,Opel,CORSA,1.4 L  ESSENTIA PLUS Hatchback,5,5
2017,Opel,INSIGNIA,1.6 L ACTIVE SELECT SPORT TOURER Sedan,5,4
2017,Opel,INSIGNIA,1.6 L  EDITION PLUS Sedan,5,4
2017,Opel,INSIGNIA,1.6 L  OPC LINE Sedan,5,4
2017,Opel,INSIGNIA,2.8 L  OPC Sedan,5,4
2017,Opel,MOKKA  X,1.4 L  TURBO ENJOY PLUS SUV,5,5
2017,Opel,MOKKA  X,1.4 L  TURBO INOVATION SUV,5,5
2017,Peugeot,508,1.6 L TIPTRONIC ALLURE Sedan,5,4
2017,Peugeot,508,1.6 L TIPTRONIC GT LINE Sedan,5,4
2017,Porsche,718 BOXSTER,2.0 L MANUAL STD Convertible,2,2
2017,Porsche,718 BOXSTER,2.0 L PDK STD Convertible,2,2
2017,Porsche,718 BOXSTER,2.5 L MANUAL S Convertible,2,2
2017,Porsche,718 BOXSTER,2.5 L PDK S Convertible,2,2
2017,Porsche,718 CAYMAN,2.0 L MANUAL STD Coupe,2,2
2017,Porsche,718 CAYMAN,2.0 L PDK STD Coupe,2,2
2017,Porsche,718 CAYMAN,2.5 L MANUAL S Coupe,2,2
2017,Porsche,718 CAYMAN,2.5 L PDK S Coupe,2,2
2017,Porsche,911,3.0 L MANUAL CARRERA 4 Convertible,4,2
2017,Porsche,911,3.0 L MANUAL CARRERA 4 Coupe,4,2
2017,Porsche,911,3.0 L MANUAL CARRERA 4S Convertible,4,2
2017,Porsche,911,3.0 L MANUAL CARRERA 4S Coupe,4,2
2017,Porsche,911,3.0 L MANUAL CARRERA Convertible,4,2
2017,Porsche,911,3.0 L MANUAL CARRERA Coupe,4,2
2017,Porsche,911,3.0 L MANUAL CARRERA S Convertible,4,2
2017,Porsche,911,3.0 L MANUAL CARRERA S Coupe,4,2
2017,Porsche,911,3.0 L MANUAL TARGA 4 Targa,4,2
2017,Porsche,911,3.0 L MANUAL TARGA 4S Targa,4,2
2017,Porsche,911,3.0 L PDK CARRERA 4 Convertible,4,2
2017,Porsche,911,3.0 L PDK CARRERA 4 Coupe,4,2
2017,Porsche,911,3.0 L PDK CARRERA 4S Convertible,4,2
2017,Porsche,911,3.0 L PDK CARRERA 4S Coupe,4,2
2017,Porsche,911,3.0 L PDK CARRERA Convertible,4,2
2017,Porsche,911,3.0 L PDK CARRERA Coupe,4,2
2017,Porsche,911,3.0 L PDK CARRERA S Convertible,4,2
2017,Porsche,911,3.0 L PDK CARRERA S Coupe,4,2
2017,Porsche,911,3.0 L PDK TARGA 4 Targa,4,2
2017,Porsche,911,3.0 L PDK TARGA 4S Targa,4,2
2017,Porsche,911,3.8 L PDK TURBO Convertible,4,2
2017,Porsche,911,3.8 L PDK TURBO Coupe,4,2
2017,Porsche,911,3.8 L PDK TURBO S Convertible,4,2
2017,Porsche,911,3.8 L PDK TURBO S Coupe,4,2
2017,Porsche,CAYENNE,3.0 L TIPTRONIC DIESEL SUV,5,5
2017,Porsche,CAYENNE,3.0 L TIPTRONIC S DIESEL SUV,5,5
2017,Porsche,CAYENNE,3.0 L TIPTRONIC S HYBRID SUV,5,5
2017,Porsche,CAYENNE,3.6 L TIPTRONIC GTS SUV,5,5
2017,Porsche,CAYENNE,3.6 L TIPTRONIC S SUV,5,5
2017,Porsche,CAYENNE,3.6 L TIPTRONIC STD SUV,5,5
2017,Porsche,CAYENNE,4.8 L TIPTRONIC TURBO S SUV,5,5
2017,Porsche,CAYENNE,4.8 L TIPTRONIC TURBO SUV,5,5
2017,Porsche,MACAN,2.0 L PDK STD SUV,5,5
2017,Porsche,MACAN,3.0 L PDK GTS SUV,5,5
2017,Porsche,MACAN,3.0 L PDK S DIESEL SUV,5,5
2017,Porsche,MACAN,3.0 L PDK S SUV,5,5
2017,Porsche,MACAN,3.6 L PDK TURBO SUV,5,5
2017,Porsche,PANAMERA,2.9 L PDK 4S Sedan,4,4
2017,Porsche,PANAMERA,4.0 L PDK TURBO Sedan,4,4
2017,RAM,1500,5.7 L  LONGHORN CREW Pick Up Double Cab,5,4
2017,Renault,CAPTUR,1.2 L Dual Clutch PE SUV,5,5
2017,Renault,DUSTER,2.0 L  SE SUV,5,5
2017,Renault,FLUENCE,1.6 L CVT PE Sedan,5,4
2017,Renault,FLUENCE,2.0 L CVT LE PLUS Sedan,5,4
2017,Renault,FLUENCE,2.0 L CVT LE Sedan,5,4
2017,Renault,KOLEOS,2.5 L CVT LE SUV,5,5
2017,Renault,KOLEOS,2.5 L CVT PE SUV,5,5
2017,Renault,KOLEOS,2.5 L CVT SE SUV,5,5
2017,Renault,MEGANE,2.0 L CVT LE Hatchback,5,5
2017,Renault,MEGANE,2.0 L CVT SE Hatchback,5,5
2017,Renault,TALISMAN,1.6 L  190TCE LE Sedan,5,4
2017,Renault,TALISMAN,1.6 L  190TCE SE Sedan,5,4
2017,Renault,TALISMAN,2.0 L CVT PE Sedan,5,4
2017,Renault,TALISMAN,2.0 L CVT SE Sedan,5,4
2017,Rolls-Royce,DAWN,6.6 L  STD Convertible,4,2
2017,Rolls-Royce,GHOST,6.6 L  SWB Sedan,5,4
2017,Rolls-Royce,PHANTOM,6.7 L  EWB Sedan,5,4
2017,Rolls-Royce,PHANTOM,6.7 L  STD Sedan,5,4
2017,Rolls-Royce,WRAITH,6.6 L  STD Coupe,4,2
2017,Škoda,OCTAVIA,1.4 L DSG AMBITION Hatchback,5,5
2017,Subaru,BRZ,2.0 L  STD Coupe,4,2
2017,Subaru,OUTBACK,2.5 L CVT STD Estate,5,5
2017,Subaru,OUTBACK,2.5 L CVT TOP Estate,5,5
2017,Subaru,WRX,2.0 L CVT SPORT Sedan,5,4
2017,Subaru,WRX,2.0 L MANUAL STD Sedan,5,4
2017,Subaru,WRX,2.5 L  STI Sedan,5,4
2017,Subaru,XV,2.0 L CVT PREMIUM SUV,5,5
2017,Subaru,XV,2.0 L CVT STD SUV,5,5
2017,Suzuki,BALENO,1.4 L  GL Hatchback,4,5
2017,Suzuki,BALENO,1.4 L  GLX Hatchback,4,5
2017,Suzuki,JIMNY,1.3 L  JXL SUV,4,3
2017,Suzuki,JIMNY,1.3 L MANUAL JXL SUV,4,3
2017,Suzuki,VITARA,1.6 L  GLX SUV,5,5
2017,Suzuki,VITARA,1.6 L  GLX+ SUV,5,5
2017,Tesla,MODEL S,N/A DIRECT DRIVE 60D Hatchback,5,5
2017,Tesla,MODEL S,N/A DIRECT DRIVE 75D Hatchback,5,5
2017,Tesla,MODEL S,N/A DIRECT DRIVE 90D Hatchback,5,5
2017,Tesla,MODEL S,N/A DIRECT DRIVE P100D Hatchback,5,5
2017,Tesla,MODEL X,N/A DIRECT DRIVE 100D SUV,5,5
2017,Tesla,MODEL X,N/A DIRECT DRIVE 100D SUV,6,5
2017,Tesla,MODEL X,N/A DIRECT DRIVE 100D SUV,7,5
2017,Tesla,MODEL X,N/A DIRECT DRIVE 75D SUV,5,5
2017,Tesla,MODEL X,N/A DIRECT DRIVE 75D SUV,6,5
2017,Tesla,MODEL X,N/A DIRECT DRIVE 75D SUV,7,5
2017,Tesla,MODEL X,N/A DIRECT DRIVE 90D SUV,5,5
2017,Tesla,MODEL X,N/A DIRECT DRIVE 90D SUV,6,5
2017,Tesla,MODEL X,N/A DIRECT DRIVE 90D SUV,7,5
2017,Tesla,MODEL X,N/A DIRECT DRIVE P100D SUV,5,5
2017,Tesla,MODEL X,N/A DIRECT DRIVE P100D SUV,6,5
2017,Tesla,MODEL X,N/A DIRECT DRIVE P100D SUV,7,5
2017,Toyota,86,2.0 L  VTX Coupe,4,2
2017,Toyota,AVALON,3.5 L  LIMITED Sedan,5,4
2017,Toyota,AVALON,3.5 L  SE+ Sedan,5,4
2017,Toyota,AVANZA,1.5 L  GLS MPV,7,5
2017,Toyota,AVANZA,1.5 L  SE MPV,7,5
2017,Toyota,CAMRY,2.5 L  LIMITED Sedan,5,4
2017,Toyota,CAMRY,2.5 L  S Sedan,5,4
2017,Toyota,CAMRY,2.5 L  SE Sedan,5,4
2017,Toyota,CAMRY,2.5 L  SE+ Sedan,5,4
2017,Toyota,COROLLA,1.6 L  LIMITED Sedan,5,4
2017,Toyota,COROLLA,1.6 L  SE Sedan,5,4
2017,Toyota,COROLLA,1.6 L  SE+ Sedan,5,4
2017,Toyota,COROLLA,2.0 L  LIMITED Sedan,5,4
2017,Toyota,COROLLA,2.0 L  SE Sedan,5,4
2017,Toyota,COROLLA,2.0 L  SE+ Sedan,5,4
2017,Toyota,FJ CRUISER,4.0 L  GXR SUV,5,5
2017,Toyota,FJ CRUISER,4.0 L  XTREME SUV,5,5
2017,Toyota,FORTUNER,2.7 L  EXR SUV,7,5
